,id,time,callsign,lasmax_dB,label,type,tags,duration,registration,operator
7636,132147271,2025-03-04 13:50:36,KLM589,49.9000001100694,21,Boeing 777-300ER,Kaagbaan06_T,32,PH-BVI,
7637,132147281,2025-03-04 13:51:43,QTR89J,78.69999997796128,21,Boeing 777-FDZ,Aalsmeerbaan36R_T,50,A7-BFJ,Qatar Airways Cargo
7639,132147301,2025-03-04 13:55:35,KLM57B,75.3999999555731,21,Embraer ERJ190-100LR,Aalsmeerbaan36R_T,52,PH-EZV,KLM Cityhopper
7640,132147311,2025-03-04 13:57:29,KLM95V,75.99999972107676,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,52,PH-EXB,KLM Cityhopper
7641,132147321,2025-03-04 13:59:20,KLM63R,75.7000002397179,21,Boeing 737-800,Aalsmeerbaan36R_T,51,PH-BXK,
7642,132147331,2025-03-04 14:01:38,KLM1905,74.19999988079942,21,Boeing 737-800,Aalsmeerbaan36R_T,51,PH-HSE,
7643,132147341,2025-03-04 14:03:21,KLM417,77.99999986803743,21,Airbus SAS A330-303,Aalsmeerbaan36R_T,78,PH-AKA,
7644,132147351,2025-03-04 14:05:09,UAE31V,79.79999987623559,21,Airbus A380 861,Aalsmeerbaan36R_T,73,A6-EDK,Emirates
7646,132147391,2025-03-04 14:35:31,KLM71V,54.30000016573446,21,Boeing 737-700,Kaagbaan06_T,31,PH-BGQ,
7647,132147411,2025-03-04 14:48:50,KLM1245,52.499999984695336,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,33,PH-EXP,KLM Cityhopper
7648,132147421,2025-03-04 14:50:26,KLM49N,53.39999993783203,21,Boeing 737-700,Kaagbaan06_T,24,PH-BGG,
7649,132147431,2025-03-04 14:52:28,VJH727,68.09999983147858,21,Embraer Legacy 650,Oostbaan04_T,74,D-ASAP,Air Hamburg
7650,132147441,2025-03-04 15:11:42,KLM43Y,54.10000024638818,21,Boeing 737-800,Kaagbaan06_T,55,PH-BXC,
7653,132147481,2025-03-04 15:29:39,KLM1187,57.60000000749315,21,Embraer ERJ 190-100 STD,Kaagbaan06_T,27,PH-EZE,
7654,132147491,2025-03-04 15:36:06,KLM1855,72.00000015667216,21,Boeing 737-800,Aalsmeerbaan36R_T,40,PH-BCA,
7655,132147501,2025-03-04 15:39:54,GAC935T,56.20000009154918,21,Cessna 510 Citation Mustang,Oostbaan04_T,61,OE-FOE,
7656,132147511,2025-03-04 15:41:27,EJU4072,73.29999970808116,21,AMD-BA Falcon 900EX,Oostbaan04_T,46,OE-IMC,
7658,132147541,2025-03-04 15:48:59,KLM79J,76.59999978920537,21,Canadair CL-600-2B19 CRJ-200LR,Aalsmeerbaan36R_T,46,D-ACJJ,
7659,132147551,2025-03-04 15:50:53,TRA5X,73.90000007902604,21,Boeing 737-800,Aalsmeerbaan36R_T,34,PH-HXD,
7660,132147561,2025-03-04 15:56:40,AFR1841,67.50000026971176,21,Airbus A320 214,Kaagbaan24_T,59,F-HEPA,Air France
7661,132147571,2025-03-04 15:58:04,VLG24RF,69.89999994048169,21,Airbus A320 216,Aalsmeerbaan36R_T,99,EC-KDX,
7662,132147581,2025-03-04 16:00:25,KLM67B,72.29999980331316,21,Boeing 737-800,Aalsmeerbaan36R_T,70,PH-BGA,
7664,132147601,2025-03-04 16:10:41,KLM91X,74.70000016475507,21,Boeing 737-800,Aalsmeerbaan36R_T,43,PH-BCH,KLM Royal Dutch Airlines
7665,132147611,2025-03-04 16:12:47,KLM1343,74.79999992544442,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,48,PH-EXR,KLM Cityhopper
7667,132147631,2025-03-04 16:18:49,N476V,66.80000037637839,21,Gulfstream Aerospace GVI (G650ER),Oostbaan04_T,51,N476V,Corporate
7668,132147641,2025-03-04 16:20:25,KLM15Z,72.79999976266063,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,41,PH-EXE,Klm Cityhopper
7669,132147651,2025-03-04 16:21:59,KLM1791,75.2000000614203,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,45,PH-EXG,
7670,132147661,2025-03-04 16:23:56,KLM89Y,68.8999997665581,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,51,PH-EXY,KLM Cityhopper
7671,132147671,2025-03-04 16:25:17,KLM33K,73.00000003109373,21,Boeing 737-900,Aalsmeerbaan36R_T,62,PH-BXP,
7672,132147681,2025-03-04 16:27:26,AUA34F,70.49999975442773,21,Airbus A320 214,Aalsmeerbaan36R_T,54,OE-LBO,Austrian Airlines
7674,132147711,2025-03-04 16:50:02,BID21C,61.90000025590525,21,Swearingen Merlin IVC,Oostbaan04_T,35,D-CCCC,Binair
7675,132147721,2025-03-04 17:40:37,EJU16AZ,67.00000020500286,21,Airbus A319-111,Aalsmeerbaan36R_T,52,OE-LQU,EasyJet Europe
7676,132147731,2025-03-04 17:43:13,DLH7A,74.19999988079942,21,Bombardier CRJ 900 LR NG,Aalsmeerbaan36R_T,39,D-ACNF,Eurowings
7679,132147761,2025-03-04 17:57:20,THY78T,75.8999997071542,21,Airbus A330 303,Aalsmeerbaan36R_T,59,TC-JOE,Turkish Airlines
7680,132147771,2025-03-04 18:05:19,AEA16UE,68.60000034911712,21,Boeing 737NG 85P/W,Aalsmeerbaan36R_T,70,EC-LPQ,Air Europa
7682,132147791,2025-03-04 18:10:15,SAS80M,65.40000010047666,21,Airbus A320 251NSL,Aalsmeerbaan36R_T,39,SE-ROA,Scandinavian Airlines System
7684,132147811,2025-03-04 18:15:02,KAL517,77.90000010974319,21,Boeing 747 8B5F,Aalsmeerbaan36R_T,45,HL7624,Korean Air Cargo
7686,132147831,2025-03-04 18:18:39,KLM99D,65.69999995111998,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,59,PH-EZR,
7687,132147841,2025-03-04 18:21:42,FIN2EG,69.29999996413005,21,Airbus A320 214,Aalsmeerbaan36R_T,47,OH-LXK,Finnair
7688,132147851,2025-03-04 18:23:00,DLH9A,64.29999972723482,21,Airbus A319 114,Aalsmeerbaan36R_T,49,D-AILF,Lufthansa
7689,132147861,2025-03-04 18:24:08,BTI62D,68.8999997665581,21,Airbus A220-300,Aalsmeerbaan36R_T,44,YL-CSL,Air Baltic
7691,132147881,2025-03-04 18:34:53,KLM995,62.19999973047684,21,Embraer ERJ190-100STD,Kaagbaan24_T,42,PH-EZS,KLM Cityhopper
7694,132147911,2025-03-04 18:38:39,BTI84D,64.7000003039113,21,Bombardier BD500 Series CS300,Aalsmeerbaan36R_T,47,YL-CSI,Air Baltic
7695,132147921,2025-03-04 18:44:14,BAW41HA,59.90000005209495,21,Airbus A320 232,Kaagbaan24_T,42,G-EUUG,British Airways
7696,132147931,2025-03-04 18:49:17,VLG12BR,65.59999988784523,21,Airbus A320 216,Aalsmeerbaan36R_T,60,EC-KHN,
7697,132147941,2025-03-04 18:56:24,KLM91N,65.00000004350268,21,Embraer ERJ190-100STD,Oostbaan04_T,58,PH-EZY,KLM Cityhopper
7698,132147951,2025-03-04 18:59:37,DLH8WJ,63.600000177100426,21,Airbus A320 214SL,Kaagbaan24_T,44,D-AIZQ,Lufthansa
7699,132147961,2025-03-04 19:38:28,KLM809,74.40000017300947,21,Boeing 787-9,Aalsmeerbaan36R_T,42,PH-BHH,
7700,132147971,2025-03-04 19:47:37,KLM1635,72.49999960754401,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,47,PH-EZE,
7701,132147981,2025-03-04 19:51:24,AFR1799,64.79999976258826,21,Embraer EMB-170 STD,Aalsmeerbaan36R_T,84,F-HBXD,Regional Airlines/Air France
7702,132147991,2025-03-04 19:54:09,KLM87Q,67.50000026971176,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,49,PH-EZG,
7704,132148011,2025-03-04 19:57:24,KLM43F,66.9000000665518,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,61,PH-EXV,KLM Cityhopper
7706,132148031,2025-03-04 20:01:04,AIC156,68.99999963398339,21,Boeing 787 8,Aalsmeerbaan36R_T,55,VT-ANP,Air India
7707,132148041,2025-03-04 20:03:05,KLM65D,69.79999993716025,21,Boeing 737-800,Aalsmeerbaan36R_T,46,PH-BXG,
7708,132148051,2025-03-04 20:05:50,KLM63U,72.10000014429497,21,Boeing 737-800,Aalsmeerbaan36R_T,44,PH-HSD,
7709,132148061,2025-03-04 20:06:55,KLM21X,68.00000014903543,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,61,PH-EZB,
7710,132148071,2025-03-04 20:08:53,EJU65ED,68.09999983147858,21,Airbus A319-111,Aalsmeerbaan36R_T,56,OE-LQS,EasyJet Europe
7711,132148081,2025-03-04 20:10:08,KLM1949,67.50000026971176,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,55,PH-EZC,
7713,132148101,2025-03-04 20:13:34,KLM58C,70.60000022813793,21,Boeing 737-700,Aalsmeerbaan36R_T,46,PH-BGI,
7714,132148111,2025-03-04 20:14:34,KLM75V,69.89999994048169,21,Boeing 737-800,Aalsmeerbaan36R_T,55,PH-BXY,
7715,132148121,2025-03-04 20:16:12,IBS1794,69.7000000834851,21,Airbus A320 214,Aalsmeerbaan36R_T,46,EC-JFN,
7716,132148131,2025-03-04 20:17:07,KLM1361,69.4000000054426,21,Boeing 737-800,Aalsmeerbaan36R_T,47,PH-BCG,KLM Royal Dutch Airlines
7717,132148141,2025-03-04 20:18:18,AFR65NM,63.90000015813748,21,Airbus A320-214SL,Aalsmeerbaan36R_T,54,F-HEPK,Air France
7718,132148151,2025-03-04 20:20:59,KLM835,79.79999987623559,21,Boeing 777-300ER,Aalsmeerbaan36R_T,49,PH-BVK,
7719,132148161,2025-03-04 20:22:47,KAL926,76.89999995265403,21,Boeing 777 3B5ER,Aalsmeerbaan36R_T,57,HL8007,Korean Air
7722,132148191,2025-03-04 20:28:32,KLM83R,68.8000001779528,21,Boeing 737-700,Aalsmeerbaan36R_T,57,PH-BGF,
7723,132148201,2025-03-04 20:30:13,KLM93Q,72.79999976266063,21,Boeing 737-800,Aalsmeerbaan36R_T,49,PH-BXF,
7724,132148211,2025-03-04 20:31:44,KLM85P,77.09999997562402,21,Boeing 737-800,Aalsmeerbaan36R_T,57,PH-BXI,
7725,132148221,2025-03-04 20:33:17,KLM1793,71.69999978353884,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,45,PH-EXZ,KLM Cityhopper
7726,132148231,2025-03-04 20:35:50,KLM1377,72.40000002698865,21,Boeing 737-800,Aalsmeerbaan36R_T,50,PH-HSE,
7727,132148241,2025-03-04 20:37:15,KLM48G,71.6000001822286,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,53,PH-EXW,KLM Cityhopper
7730,132148271,2025-03-04 20:42:38,KLM53T,73.90000007902604,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,46,PH-EXX,KLM Cityhopper
7731,132148281,2025-03-04 20:44:05,KLM21M,72.00000015667216,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,46,PH-EXO,KLM Cityhopper
7732,132148291,2025-03-04 20:45:35,KLM887,79.49999966471155,21,Boeing 777-200,Aalsmeerbaan36R_T,69,PH-BQF,
7733,132148301,2025-03-04 20:47:34,KLM73D,73.10000024328873,21,Boeing 737-900,Aalsmeerbaan36R_T,64,PH-BXO,
7735,132148321,2025-03-04 20:50:41,KLM1805,74.00000038529629,21,Canadair CL-600-2B19 CRJ-200LR,Aalsmeerbaan36R_T,45,D-ACJJ,
7736,132148331,2025-03-04 20:52:12,KLM1667,73.40000027786077,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,56,PH-EZA,
7739,132148371,2025-03-04 21:37:12,KLM933,53.20000011754865,21,Boeing 737-800,Kaagbaan06_T,83,PH-BCH,KLM Royal Dutch Airlines
7740,132148381,2025-03-04 22:22:26,BCS5GU,51.90000008585302,21,Bombardier DHC-8 402,Kaagbaan06_T,71,OE-LGA,
7742,132183901,2025-03-05 05:30:07,TRA6629,54.600000047650745,21,Boeing 737-800,Kaagbaan06_T,29,PH-HXA,
7743,132183911,2025-03-05 05:33:29,TRA6901,53.699999922808324,21,Boeing 737-800,Kaagbaan06_T,27,PH-HXC,
7744,132183921,2025-03-05 05:47:47,TRA45A,58.700000224255575,21,Boeing 737-800,Kaagbaan06_T,17,PH-HSC,
7746,132183941,2025-03-05 06:08:54,KLM1601,72.10000014429497,21,Boeing 737-700,Aalsmeerbaan36R_T,40,PH-BGQ,
7747,132183951,2025-03-05 06:13:47,DLH9KF,67.60000032150896,21,Airbus A320 214SL,Oostbaan04_T,47,D-AIUL,Lufthansa
7748,132183961,2025-03-05 06:15:31,GTI8158,63.49999964941869,21,Boeing 747 47UF,Kaagbaan06_T,50,N408MC,Atlas Air
7749,132183971,2025-03-05 06:16:50,ITY119,63.2000002919855,21,Airbus A319 111,Kaagbaan24_T,46,EI-IMX,Alitalia
7751,132183991,2025-03-05 06:19:31,KLM27E,68.3000003500983,21,Boeing 737-800,Aalsmeerbaan36R_T,61,PH-BXB,
7752,132184001,2025-03-05 06:22:42,EJU61UC,67.60000032150896,21,Airbus A319-111,Aalsmeerbaan36R_T,51,OE-LQU,EasyJet Europe
7753,132184011,2025-03-05 06:25:53,VLG68ZD,56.5000002019191,21,Airbus A320 214,Kaagbaan06_T,16,EC-JYX,Vueling Airlines
7754,132184021,2025-03-05 06:28:42,KLM1917,71.4000000092348,21,Embraer ERJ190-100LR,Aalsmeerbaan36R_T,45,PH-EZV,KLM Cityhopper
7755,132184031,2025-03-05 06:29:45,VLG139G,55.50000039197834,21,Airbus A320 216,Kaagbaan06_T,17,EC-KDX,
7757,132184051,2025-03-05 06:44:41,KLM23V,55.399999595447184,21,Embraer ERJ 190-100 STD,Kaagbaan06_T,24,PH-EZF,
7761,132184091,2025-03-05 07:25:09,OOXLS,57.80000016469923,21,Cessna Citation XLS+,Oostbaan04_T,28,OO-XLS,Air Service Liege
7762,132184101,2025-03-05 07:37:04,MPH6131,58.600000237992134,21,Boeing 747-400F,Kaagbaan06_T,33,PH-CKA,
7763,132184111,2025-03-05 08:00:28,KLM195,56.699999667408356,21,Boeing 777-200,Kaagbaan06_T,29,PH-BQK,
7765,132184131,2025-03-05 08:06:26,KLM48M,55.2000000614203,21,Embraer ERJ 190-100 STD,Kaagbaan06_T,16,PH-EZC,
7766,132184141,2025-03-05 08:18:24,UAL71,57.60000000749315,21,Boeing 777 222ER,Kaagbaan06_T,48,N227UA,
7767,132184151,2025-03-05 08:27:55,KLM95P,73.19999988558263,21,Boeing 737-900,Aalsmeerbaan36R_T,78,PH-BXO,
7768,132184161,2025-03-05 08:29:44,DLA4PU,75.30000007289749,21,Embraer EMB-195 LR,Aalsmeerbaan36R_T,47,I-ADJP,Air Dolomiti
7769,132184171,2025-03-05 08:31:41,KLM119,81.90000025590524,21,Boeing 777-300ER,Aalsmeerbaan36R_T,54,PH-BVB,
7770,132184181,2025-03-05 08:36:27,KLM99B,66.80000037637839,21,Boeing 737-700,Kaagbaan24_T,47,PH-BGH,
7771,132184191,2025-03-05 08:37:49,KLM34G,73.69999992280833,21,Boeing 737-800,Aalsmeerbaan36R_T,32,PH-BCH,KLM Royal Dutch Airlines
7772,132184201,2025-03-05 08:39:59,KLM1787,70.79999975870925,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,43,PH-EXF,
7773,132184211,2025-03-05 08:41:06,KLM64X,67.70000004416828,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,55,PH-EXT,KLM Cityhopper
7774,132184221,2025-03-05 08:43:40,TRA5335,75.3999999555731,21,Boeing 737-800,Aalsmeerbaan36R_T,44,PH-HXN,Transavia
7775,132184231,2025-03-05 08:44:47,KLM40N,68.09999983147858,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,54,PH-EXV,KLM Cityhopper
7777,132184251,2025-03-05 08:47:04,KLM91Z,68.50000012358494,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,53,PH-EXW,KLM Cityhopper
7779,132184271,2025-03-05 08:50:49,KLM73Y,77.60000014726648,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,39,PH-EXA,KLM Cityhopper
7781,132184291,2025-03-05 08:54:07,KLM20C,72.199999906898,21,Boeing 737-800,Aalsmeerbaan36R_T,42,PH-HSD,
7783,132184311,2025-03-05 08:57:32,KLM85A,70.79999975870925,21,Boeing 737-900,Aalsmeerbaan36R_T,36,PH-BXT,
7785,132184331,2025-03-05 09:01:16,KLM27U,74.00000038529629,21,Embraer ERJ 190-100 STD,Oostbaan04_T,41,PH-EZG,
7786,132184341,2025-03-05 09:02:48,KLM55Z,72.199999906898,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,44,PH-EXH,
7787,132184351,2025-03-05 09:04:04,NJE9MD,59.29999984915543,21,Bombardier BD700 Global 6000,Oostbaan04_T,49,CS-GLH,Netjets
7788,132184361,2025-03-05 09:06:20,QTR8158,78.89999955751726,21,Boeing 777 F,Aalsmeerbaan36R_T,35,A7-BFM,Qatar Airways Cargo
7789,132184371,2025-03-05 09:08:41,AUA372A,66.69999992824013,21,Airbus A320 214,Oostbaan04_T,58,OE-LBS,Austrian Airlines
7790,132184381,2025-03-05 09:09:56,KLM1451,69.59999982672304,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,49,PH-EXO,KLM Cityhopper
7791,132184391,2025-03-05 09:10:53,EJU76RA,67.80000024305672,21,Cessna Citation CJ1,Aalsmeerbaan36R_T,34,OE-FCW,
7792,132184401,2025-03-05 09:11:58,KLM29M,73.29999970808116,21,Boeing 737-800,Aalsmeerbaan36R_T,42,PH-BXH,
7793,132184411,2025-03-05 09:12:53,KLM37F,72.00000015667216,21,Boeing 737-800,Oostbaan04_T,45,PH-BXF,
7795,132184431,2025-03-05 09:16:21,KLM1817,73.00000003109373,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,40,PH-EZH,
7796,132184441,2025-03-05 09:17:56,KLM93W,72.40000002698865,21,Boeing 737-800,Aalsmeerbaan36R_T,49,PH-BXL,
7797,132184451,2025-03-05 09:18:56,KLM81Y,75.599999772793,21,Boeing 737-800,Aalsmeerbaan36R_T,44,PH-BXZ,
7800,132184481,2025-03-05 09:24:18,KLM97L,69.4000000054426,21,Boeing 737-800,Aalsmeerbaan36R_T,44,PH-BCA,
7801,132184491,2025-03-05 09:25:24,KLM51T,71.49999995505664,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,35,PH-EZR,
7802,132184501,2025-03-05 09:27:07,EJU13CB,66.29999987864112,21,Airbus A319-111,Aalsmeerbaan36R_T,52,OE-LQC,EasyJet Europe
7803,132184511,2025-03-05 09:28:28,KLM94R,73.50000019403488,21,Boeing 737-800,Oostbaan04_T,52,PH-BGC,
7805,132184531,2025-03-05 09:35:42,KLM41H,74.10000024638818,21,Boeing 737-800,Aalsmeerbaan36R_T,45,PH-BCD,
7806,132184541,2025-03-05 09:38:22,KLM535,74.79999992544442,21,Airbus SAS A330-303,Aalsmeerbaan36R_T,59,PH-AKF,
7807,132184551,2025-03-05 09:40:32,KLM75C,73.29999970808116,21,Boeing 737-800,Aalsmeerbaan36R_T,48,PH-BXY,
7808,132184561,2025-03-05 09:41:55,KLM1799,73.29999970808116,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,46,PH-EXY,KLM Cityhopper
7809,132184571,2025-03-05 09:44:53,VLG33V,70.99999974718538,21,Airbus A320 214,Oostbaan04_T,42,EC-JZI,Vueling Airlines
7810,132184581,2025-03-05 09:45:43,KMM395,64.7000003039113,21,Airbus A319-115X(CJ),Aalsmeerbaan36R_T,36,9H-AFK,unknown airline
7811,132184591,2025-03-05 09:47:01,KLM591,79.0000003745162,21,Boeing 777-300ER,Aalsmeerbaan36R_T,45,PH-BVC,
7813,132184611,2025-03-05 09:51:35,AFR1341,68.8000001779528,21,Airbus A320 214,Aalsmeerbaan36R_T,40,F-HEPC,Air France
7814,132184621,2025-03-05 09:52:54,UAE2W,76.49999972598631,21,Boeing 777 31HER,Aalsmeerbaan36R_T,55,A6-EGY,Emirates
7815,132184631,2025-03-05 09:54:37,SIA323,76.4000001186306,21,Airbus A350 941,Oostbaan04_T,67,9V-SMA,Singapore Airlines
7818,132184661,2025-03-05 10:00:54,OOAMR,63.49999964941869,21,Cessna Citation CJ2+,Oostbaan04_T,58,OO-AMR,
7819,132184671,2025-03-05 10:02:18,DLH1A,65.40000010047666,21,Airbus A320-214SL,Aalsmeerbaan36R_T,59,D-AIWJ,Lufthansa
7820,132184681,2025-03-05 10:05:35,KLM787,61.1000003718099,21,Airbus SAS A330-303,Kaagbaan06_T,33,PH-AKB,
7821,132184691,2025-03-05 10:09:01,DAL73,57.60000000749315,21,Airbus A330 323E,Kaagbaan06_T,43,N819NW,Delta Airlines
7822,132184701,2025-03-05 10:28:24,VJH373,57.90000024477134,21,Cessna 560XL Citation Excel XLS+,Aalsmeerbaan36R_T,55,D-CJMK,Corporate
7824,132184721,2025-03-05 10:41:24,VHLAL,65.89999997083599,21,Gulfstream Aerospace G650 ER,Oostbaan04_T,63,VH-LAL,Corporate
7825,132184731,2025-03-05 10:53:44,NJE349K,57.80000016469923,21,Bombardier Global 6000,Oostbaan04_T,44,CS-GLG,Netjets
7828,132184761,2025-03-05 11:05:32,KLM565,78.89999955751726,21,Boeing 777-300ER,Aalsmeerbaan36R_T,54,PH-BVO,
7829,132184771,2025-03-05 11:08:01,KLM37M,77.4999997697413,21,Embraer ERJ190-100LR,Aalsmeerbaan36R_T,64,PH-EZV,KLM Cityhopper
7830,132184781,2025-03-05 11:09:13,KLM49E,72.00000015667216,21,Boeing 737-800,Aalsmeerbaan36R_T,49,PH-BXB,
7832,132184801,2025-03-05 11:14:33,KLM67G,73.79999980891819,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,38,PH-EXI,
7833,132184811,2025-03-05 11:16:18,KLM39K,74.19999988079942,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,43,PH-EZP,
7834,132184831,2025-03-05 11:18:25,CA03160,77.19999972932891,21,Airbus A330 243,Aalsmeerbaan36R_T,57,B-6090,
7835,132184841,2025-03-05 11:20:20,TFL9FK,71.69999978353884,21,Boeing 737-8MAX,Aalsmeerbaan36R_T,41,PH-TFO,TUI Airlines Netherlands
7836,132184851,2025-03-05 11:22:22,KLM59D,66.80000037637839,21,Embraer ERJ 190-100 STD,Oostbaan04_T,66,PH-EZC,
7837,132184861,2025-03-05 11:24:07,KLM1921,75.8999997071542,21,Embraer ERJ 190-100 STD,Oostbaan04_T,46,PH-EXF,
7839,132184881,2025-03-05 11:30:32,IBS17WY,70.70000028647661,21,Airbus A320 214,Aalsmeerbaan36R_T,89,EC-JFG,Iberia
7840,132184891,2025-03-05 11:32:09,KLM77H,75.8000002489116,21,Embraer ERJ190-100STD,Oostbaan04_T,43,PH-EXB,KLM Cityhopper
7842,132184911,2025-03-05 11:40:58,KLM69E,73.59999974234984,21,Boeing 737-800,Oostbaan04_T,60,PH-BXK,
7843,132184931,2025-03-05 11:47:14,KLM871,77.8000000281075,21,Boeing 777-300ER,Aalsmeerbaan36R_T,39,PH-BVN,
7845,132184951,2025-03-05 11:49:27,KLM31C,72.70000030130772,21,Boeing 737-800,Aalsmeerbaan36R_T,49,PH-BCE,
7847,132184971,2025-03-05 11:52:24,KLM95Y,72.10000014429497,21,Embraer ERJ 170-200 STD,Oostbaan04_T,61,PH-EXW,KLM Cityhopper
7848,132184981,2025-03-05 11:55:25,THY5VU,76.20000025576854,21,Airbus A330 203,Aalsmeerbaan36R_T,60,TC-JNC,Turkish Airlines
7849,132184991,2025-03-05 11:57:11,KLM61N,74.70000016475507,21,Boeing 737-900,Aalsmeerbaan36R_T,44,PH-BXS,
7853,132185031,2025-03-05 12:05:51,KLM33A,73.79999980891819,21,Boeing 737-800,Aalsmeerbaan36R_T,51,PH-BXC,
7855,132185051,2025-03-05 12:37:02,KLM49F,46.29999975030042,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,22,PH-EXZ,KLM Cityhopper
7857,132185071,2025-03-05 12:48:10,KLM31H,75.2000000614203,21,Boeing 737-900,Aalsmeerbaan36R_T,56,PH-BXP,
7858,132185081,2025-03-05 12:49:23,DLH8FT,73.00000003109373,21,Airbus A320 214SL,Oostbaan04_T,64,D-AIUB,Lufthansa
7860,132185101,2025-03-05 12:52:29,EJU83RA,70.40000016911358,21,Airbus A319-111,Aalsmeerbaan36R_T,52,OE-LQS,EasyJet Europe
7861,132185111,2025-03-05 12:53:51,KLM83V,68.8000001779528,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,67,PH-EXX,KLM Cityhopper
7862,132185121,2025-03-05 12:55:29,VLG276B,66.60000027911083,21,Airbus A320-271N,Aalsmeerbaan36R_T,54,EC-NEA,Vueling Airlines
7865,132185151,2025-03-05 13:01:18,KLM99L,71.09999973823213,21,Boeing 737-700,Oostbaan04_T,65,PH-BGQ,
7867,132185171,2025-03-05 13:23:29,EJU53TR,69.29999996413005,21,Airbus A319-111,Aalsmeerbaan36R_T,62,OE-LQB,EasyJet Europe
7869,132185191,2025-03-05 13:28:51,KLM895,80.70000031335255,21,Boeing 777-200,Aalsmeerbaan36R_T,54,PH-BQH,
7870,132185201,2025-03-05 13:30:48,BAW43XP,49.50000020806143,21,Airbus A320 232,Kaagbaan06_T,26,G-EUYI,British Airways
7871,132185211,2025-03-05 13:37:24,KLM49N,72.199999906898,21,Boeing 737-700,Aalsmeerbaan36R_T,48,PH-BGM,
7874,132185241,2025-03-05 13:41:37,KLM1367,73.29999970808116,21,Boeing 737-800,Aalsmeerbaan36R_T,50,PH-HSD,
7875,132185251,2025-03-05 13:43:03,LOT2PJ,72.60000045231574,21,Embraer EMB-175 LR,Aalsmeerbaan36R_T,53,SP-LIL,LOT Polish Airlines
7876,132185261,2025-03-05 13:44:40,KLM427,79.69999999924867,21,Boeing 777-300ER,Oostbaan04_T,48,PH-BVI,
7878,132185281,2025-03-05 13:48:21,KLM1779,73.29999970808116,21,Embraer ERJ 190-100 STD,Oostbaan04_T,68,PH-EZB,
7879,132185291,2025-03-05 13:49:57,KLM63R,70.70000028647661,21,Boeing 737-800,Aalsmeerbaan36R_T,51,PH-BCA,
7880,132185301,2025-03-05 13:51:28,DLH4A,67.20000008725626,21,Airbus A319 112,Oostbaan04_T,55,D-AIBJ,Lufthansa
7881,132185311,2025-03-05 13:52:52,KLM861,77.4999997697413,21,Boeing 777-200,Aalsmeerbaan36R_T,50,PH-BQP,
7882,132185321,2025-03-05 13:54:44,KLM867,75.3999999555731,21,Boeing 787-9,Aalsmeerbaan36R_T,47,PH-BHC,
7883,132185331,2025-03-05 13:56:46,THY3LQ,74.59999985021565,21,Airbus A321 231,Oostbaan04_T,86,TC-JRR,Turkish Airlines
7884,132185341,2025-03-05 13:58:24,KLM95V,75.50000021397656,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,51,PH-EXJ,
7885,132185351,2025-03-05 14:00:04,MPH8321,90.49999975442773,21,Boeing 747-400,Aalsmeerbaan36R_T,69,PH-MPS,
7886,132185361,2025-03-05 14:02:25,KLM57B,74.99999974364995,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,59,PH-EXV,KLM Cityhopper
7887,132185371,2025-03-05 14:03:57,KLM1905,73.40000027786077,21,Boeing 737-800,Aalsmeerbaan36R_T,49,PH-BXZ,
7888,132185381,2025-03-05 14:06:13,PTN52Y,52.80000012700799,21,Embraer Phenom 300,Oostbaan04_T,78,D-CHMS,
